"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","MarketMaven","Really cute but material sweaty","Super cute but the material made me sweat like crazy. Otherwise would have purchased.","7-Mar-2020"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","JuneLiketheMonth","Great for date night!","Super cute and charming top that fit perfectly for date night.","26-Jan-2020"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","Lalo","Cute in theory","I wanted to love this but it missed the mark a little. I thought it was a little tight but still fit and I felt like the length was a little short and my torso is short.","24-Jan-2020"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","JenTH","Love this top!","So cute and versatile. A great piece.","19-Jan-2020"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","Firecracker","Wild & Classy","Loved this cut and style. True to size. I’m 5-2 34 B. I paired it with jeans & heels for dinner. For work I wore it with a skirt. It did arrive with a missing button on that sleeve. I wore it with the double sided tape to the sleeve. Nuuly was prompt about replying to my inquiry about the missing button on the sleeve. Thanks for your prompt customer service.","9-Jan-2020"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","Cierifamily","A lot of leopard","I ordered thinking I would step out of my comfort zone a little bit. The top fit well but I didn’t end up wearing it. It just wasn’t quite right for me.","30-Dec-2019"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","moelee10","Versatile silk blouse","Loved this blouse and received many compliments. Wore it a few times from work to my birthday dinner. Fits true to size and would rent again!","16-Dec-2019"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","Michele","Fashionable leopard top","Great top that captures latest leopard print trend- wore with red pants and got many compliments","13-Dec-2019"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","mshonay","Runs Small","Wasn’t able to wear it! Wasn’t true to size.","21-Nov-2019"
"https://www.nuuly.com/products/silk-leopard-blouse?color=020","luisanarolo","Loved it","I got a lot of compliments from this blouse, it styles with anything.","20-Nov-2019"
