"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","Maddie2020","Pretty, good quality but too long","Very pretty in person, but short ladies beware - extremely long! I usually can handle a maxi dress with 3-4 inch heels/platforms, but this one was still dragging on the ground. Bummer because it is feels lovely and is very pretty!","13-May-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","SocialParvoneh","Beautiful pattern!","Very comfy dress and easy to nurse in (love the maternity friendly sorting option, but would also really love a nursing friendly one!). The picture doesn’t do the pattern justice; the purple is more subtle in person and the print has a very 20’s vibe to it. Baby loved looking at it 😂 Very flattering cut and pretty details, comfy for wearing at home. Does run a little big; I can wear anywhere from a M–XL depending on the company, but the hips on this are pretty free so I’d probably size down to M next time.","7-May-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","COURTmantecon","Beautiful Dress!","This is so easy to throw on for a simple style that looks fabulous! Great for maternity!","5-May-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","jessicazoe","perfect heat wave maxi dress","I loved this so much, I bought it after wearing once. This dress has some weight to it, so it flows beautifully while walking... just love it","4-May-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","Charityhouston","Just not for me","I really didn’t personally care for this dress too much.. the material felt scratchy on my skin, and it just seemed really frumpy, on my body shape at least. But I should have known better, being I don’t normally like off the shoulder sleeves anyhow.. but I really wanted to love it- just wasn’t for me. Otherwise, a truly beautiful dress!","1-May-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","badanthropologist","Summer Sun!","I need this dress for all my summers! I am going to try a smaller size, as the sleeves were just a little bigger than was comfortable to wear all day (kept slipping off my shoulder). Got LOTS of compliments - from COMPLETE strangers!","1-May-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","G0ldylox1","Love!!","Loved and bought it!","4-Apr-2020"
"https://www.nuuly.com/products/getaway-maxi-dress?color=009","Robbiesue","Better than photos","I thought the print on this one was way prettier than photos showed. Such a comfy dress.","24-Mar-2020"
"https://www.nuuly.com/products/bianca-mini-dress?color=072","JennyRichmond","Liked but didn’t love.","Sadly, because of covid, this never made it out of my house. It was very cute on. Ran slightly short in the length and a little loose in the bust.","17-Apr-2020"
"https://www.nuuly.com/products/bianca-mini-dress?color=072","mdudzik","Cute little mini skirt dress","Such a cute dress. Runs a tad large on the top only. The skirt is short so it’s tough to decide what size to go with. I wore a small. I would not size down though. Just let it flow on top and wore a cute bralette with it. Wore many times. Perfect for spring/summer transition.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/bianca-mini-dress?color=072","mollstothewall","Loved, but then social distancing","This dress fit perfectly and was my favorite of the items I rented! Got it for a vacation that was canceled due to Covid-19 shutdowns so never got the chance to wear it. :(","30-Mar-2020"
"https://www.nuuly.com/products/bianca-mini-dress?color=072","dani6945","Not like the pic","The dress is cute on the hanger but does not fit well at all. It is superrr poofy from the waist up, it looks like you have a bag on as a top and a weird skirt on bottom. Definitely not the best drop waist dress out there..","15-Mar-2020"
"https://www.nuuly.com/products/bianca-mini-dress?color=072","kchaseeeee","True to Size","True to size, really short length, accentuates backside, feels very lightweight and skimpy at the bottom, great for a day of shopping","21-Feb-2020"
"https://www.nuuly.com/products/bianca-mini-dress?color=072","Eliza","True to Size","True to size, super lightweight fabric, great for beach weather, super-mini length, ruching great on small waist - adjustable fit (can be worn high on the waist or lower)","21-Feb-2020"
"https://www.nuuly.com/products/poppy-pants?color=036","Scoutgirl72","heartbreak","I loved these pants, but hey were too tight in the waist, but oddly fit everywhere else~ So, I got lose some covid/ WFH belly. And then maybe I will try again.","13-May-2020"
"https://www.nuuly.com/products/poppy-pants?color=036","Jbhinjh","Like a paper bag and not in a good way","No way with these things. The front of these pants by the cute triangle is super baggy and weird but I couldn’t tie them closed and the leg is just odd. Nice try but no.","14-Mar-2020"
"https://www.nuuly.com/products/poppy-pants?color=036","kchaseeeee","Fit as expected","-lightweight, and fit as expected but not too forgiving -a bit snug in the seat of the inseam","28-Feb-2020"
"https://www.nuuly.com/products/poppy-pants?color=036","Eliza","super unique, almost costume-like","- lots of pleating at the waist and hip - lightweight material could wrinkle easily - needs to be paired with a crop top of tucked in top","28-Feb-2020"
"https://www.nuuly.com/products/toni-midi-dress?color=011","Bama","A little scratchy","The print is so pretty, but the material is a little heavy and scratchy. I did not get a chance to wear it due to COVID-19. It came with the tags still on. Cute dress to rent, but I did not want to purchase.","8-Apr-2020"
"https://www.nuuly.com/products/toni-midi-dress?color=011","kchaseeeee","True to size, but don't love the fit","-boxy and stiff, but fits a little tight in the armpit -thick fabric, and a bit itchy -meant to be an everyday dress","28-Feb-2020"
"https://www.nuuly.com/products/toni-midi-dress?color=011","Eliza","Size down for better fit, very roomy in shoulders","- roomy fit overall, especially in the shoulders - bulky, heavy fabric - wear to a garden party","28-Feb-2020"
"https://www.nuuly.com/products/elisabetta-ruffled-blouse?color=090","SubstanceStyle","ok if you like shiny blouses","a little itchy","21-May-2020"
"https://www.nuuly.com/products/elisabetta-ruffled-blouse?color=090","Smerrell","Boxy fit","Don’t get me wrong, the colors are beautiful! But as a petite woman, this blouse had a boxier fit and it just didn’t flatter my body type. Wish it did!","15-May-2020"
