"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date","links_reviews_purpose"
"https://www.renttherunway.com/pdp/items/REF86","Lj","There are naked people on this dress","You don't realize the toile print until you see it in person. But this dress is soooooo cute. Very very short though. At least on me. I'm 5'9.","May 7, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Hailey","Loved so much I bought it","A staple in my closet now. This was a lightweight, yet warm sweater. Even in quarantine I have gotten endless compliments on it. So glad I kept for my self!","April 15, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Kylie","Cute!","Exactly what I expected from the photos. Pretty thin and not made to be super warm if that's what you're looking for","April 10, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Kyle","Cozy and cute","I love these little poms! It's color is like grey purple! I love this so much I bought it!","January 22, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Emma","Fun sweater, tons of compliments!","Paired this with a skirt and it was a hit! Very comfy, not itchy. Fits true to size.","January 1, 2020","Other"
"https://www.renttherunway.com/pdp/items/MDW41","Lauleh","Cozy Pastel Sweater","Cozy and warm sweater. Love the pom pom detail.","December 10, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Sarah","Didn't want to take off!","Would wear this to bed if I could.","December 3, 2019","Other"
"https://www.renttherunway.com/pdp/items/MDW41","Elyse","@renttherunway_teacher","Loved this sweater! A little on the short side, but wore with high waisted jeans and it was perfect. Great for holidays or fall festivities. Wore to work and got a ton of compliments. For more work week looks follow @renttherunway_teacher on Instagram!","November 21, 2019","Work"
"https://www.renttherunway.com/pdp/items/MDW41","Shannon","Really cute, cropped sweater","Very cute sweater! I love the puffy sleeves and the little sewn on ball detailing. It's cropped so instead of high waisted jeans I wore a cami. Light purple color is nice in person. The Xxs fit me really well and wasn't as small as I was afraid it might be.","November 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Sabrina","Beautiful color and cozy","Dressed up my everyday look it was warm and cozy too!","November 12, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Brittany","LOVED this sweater. Would have preferred it was a bit more oversized, but considering buying!","LOVED this sweater. Would have preferred it was a bit more oversized, but considering buying!","April 20, 2020","Small"
"https://www.renttherunway.com/pdp/items/MDW41","Siri","Cute lil sweater!","Got this sweater to wfh and it's so comfy and cute! I love the color and the fit.","April 4, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Barrett","Fun casual sweater","Color is flattering. Cute pom pom details.","March 31, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Joicelynne","Let the Beat Drop","I would rent again, and I will probably end up purchasing because it was my favorite! PROS -Let the beat drop because I danced the night away in this comfy sweater. I this beauty with Glen Plaid High Waist Cropped Pants. -So comfy! -Everyone loved this sweater! They kept playing with me all day. CONS -None-","March 17, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/MDW41","Ashley","Love this!","Loved this! It's super cute and comfortable!","March 7, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","J","So cozy!","Felt like wearing a big hug. Great for casual Friday at work","February 26, 2020","Large"
"https://www.renttherunway.com/pdp/items/MDW41","Lee","Cutest sweater!","Love this sweater! TTS but I could have sized up for an oversized fit.","February 26, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Julia","So comfy!","So comfy and cute - I love the fit - it was a little large but I like my sweaters to fit big. I got tons of compliments on it","February 5, 2020","Large"
"https://www.renttherunway.com/pdp/items/MDW41","Alyssa","I would die for this sweater","Amazing sweater, so chic and winter pastels are great!","February 2, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Anne","cozy work sweater","super cute sweater for work. ordered a size up to have it loose and do a front tuck.","January 27, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/MDW41","Olivia","Super comfy and stylish sweater!","This sweater fit perfectly and it was so soft. I've worn it to work, on vacation, and in every day life. Highly recommend!","January 22, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Emily","So cozy!","Super soft and a bit oversized, this was one of my favorite sweaters!","January 15, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Christina","LOVE","i want to buy this sweater, it's so beautiful and comfortable! just wearing this you are dressed up, trendy and comfortable. i love love love it. i sized up and was happy.","December 30, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Amanda","Fun and comfy","I rented this for casual work days in the office and for weekend wear. This sweater was cozy and comfy and exactly what I wanted. I paired with high waist jeans and snake print booties. Loved everything about this sweater","December 17, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/MDW41","RTR Customer","Sooooo soft","Wanted to wear again and again. Super soft and cozy.","December 16, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Lena","Cute if you're ok w/ a boxy shape","I wanted to love this, it was soft and cozy but the fit was boxy and the sleeves were to long for a petite frame.","December 7, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Julia","Cute, comfy and casual","Such a cute pullover sweater. Feels like Pajamas!","November 29, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Marti","Not itchy at all and the color is subtle and pretty","Cute!","November 26, 2019","Large"
"https://www.renttherunway.com/pdp/items/MDW41","Courtney","Fun and trendy sweater","This sweater was super cozy and cute! The bobbles and sleeves are very trendy, making it perfect to rent. Loved the periwinkle color and fit was true to size.","November 21, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Oksana","Fun and soft sweater","This is a great sweater - not at all itchy and not too thick, but still warm enough. It wasn't too short and not boxy.","November 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Kayla","Comfy Cute","Fit very true to size. Love the slight balloon sleeve detailing. Beautiful color. Wore it once with the marigold color Paige cords and once with jeans. Great versatile piece in a pretty feminine color.","November 4, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/MDW41","Katie","The best sweater!","This was the most comfortable sweater I've ever worn! Size up for a loose fit, and you'll fall in love with this sweater like I did!","November 1, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MDW41","Kate","lots of compliments!","such a great color, light, but also keeps you war,","October 22, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/MDW41","RTR Customer","This sweater is so soft and comfortable! It's a must try!","The fit was really good. I normally wear a medium and it fit perfectly. I like that the sleeves are tighter around your wrists to keep the sleeve from getting in the way throughout the day.","October 18, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/MDW41","Katie","Such fun!","I love this sweater so much, where do I even start? First, the fit is loose. I prefer sweaters this way, but if you like them fitted, size down. I have a long torso and the sweater was definitely long enough. I originally rented for weekend wear, but it was so great that I couldn't wait. I ended up wearing to work. I paired with loafers and black pants which made it appropriate for work. Last, the sweater is so soft and cozy. Not itchy at all. It was like wearing a blanket on a cool day.","October 17, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/TYB179","Brit","These florals almost made me forget I am stuck in my home","Super cute floral shirt. Sturdy material. Got lots of compliments over zoom!","May 5, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/TYB179","Katherine","Safari sensation","Definitely a statement piece! Really sweet details, well made, and well tailored. It's a little stiff, but not uncomfortable.","April 23, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/TYB179","Mfm","Great Details, Perfect for WFH","This top has an adorable scalloped edge and looked great on my Zoom call, I got several compliments. The fabric is a little thick and stiff but it was still comfortable. Love the pattern, it's perfect for spring. I found it to be TTS, and is a little boxy fitting.","April 12, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/TYB179","Michelle","Cute but very stiff","Fits well. Love the longer short sleeves. The material is crazy stiff though.","April 12, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/TYB179","Oksana","Stiff fabric with no stretch","The colors and details are beautiful, but wearing it was a little tough - the thick, stiff fabric help riding up around my shoulders and neck.","April 27, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/FTW71","Mikaela","Wide","This was a pretty shirt but was very wide.","March 9, 2020","Large"
"https://www.renttherunway.com/pdp/items/FTW71","Cindy","Perfect for a polished look","#workready #classy #polished","March 2, 2020","Work"
"https://www.renttherunway.com/pdp/items/FTW71","Helen","Pretty blouse","I wore twice, once to church and wants to work. Received compliments both times. The blouse is a little roomy but it tucks in nicely.","February 21, 2020","Work"
"https://www.renttherunway.com/pdp/items/FTW71","Serena","Stunning blouse!!","Perfect fit and the best soft white color. I got so many compliments on this blouse!","January 1, 2020","Other"
"https://www.renttherunway.com/pdp/items/FTW71","Jennifer","Runs large and very baggy sleeves","I rented this for work because I thought the style could go well with many different types of bottoms. The fit was large because generally I'm a ""S"" but got an ""XS"". I would say the color was more cream than white and the sleeves were a bit hard to adjust. They were very baggy so overall, it wasn't as polished as I'd like it to be.","April 9, 2020","Large"
"https://www.renttherunway.com/pdp/items/FTW71","Baruni","It was a fashionable option for work. Not too boring but not too fancy.","","March 11, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/FTW71","J-whit","Cute top, but sheer","The top is quite sheer, despite being a heavier fabric. If I wore again, I would want a nude cami underneath. A little too bulky to wear with a suit jacket, and you wouldn't want to cover the cuff detail.","March 6, 2020","Work"
"https://www.renttherunway.com/pdp/items/FTW71","Kate","Runs large","I loved the style of this top, but the sleeves were really long and there is no definition is the waist. It's very boxy and baggy.","March 2, 2020","Large"
"https://www.renttherunway.com/pdp/items/FTW71","Emma","Rented for an interview! Very pretty top!","Don't love the wrist area of the sleeves, but otherwise love this top.","February 28, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/FTW71","Brittany","Didn't get to wear, too big!","It's rather large. I typically wear a small or medium. I have an athletic build, larger shoulders and this top in a medium swallowed me. I'll re-rent in a small (or even extra small) next time.","February 17, 2020","Work"
